"si_id","edt_id","pollutant_standard_id","tribal_code","state_code","county_code","site_number","parameter_code","dv_year","latitude","longitude","address","city_name","county_name","local_site_name","local_site_id","urbanized_area","cbsa_name","state_name","tribe_name","year_0_valid_days","year_0_complete_quarters","year_0_arith_mean","year_0_98th_percentile","year_0_certification_ind","year_1_valid_days","year_1_complete_quarters","year_1_arith_mean","year_1_98th_percentile","year_1_certification_ind","year_2_valid_days","year_2_complete_quarters","year_2_arith_mean","year_2_98th_percentile","year_2_certification_ind","year_0_q1_valid_days","year_0_q2_valid_days","year_0_q3_valid_days","year_0_q4_valid_days","year_1_q1_valid_days","year_1_q2_valid_days","year_1_q3_valid_days","year_1_q4_valid_days","year_2_q1_valid_days","year_2_q2_valid_days","year_2_q3_valid_days","year_2_q4_valid_days","q1_valid_days","q2_valid_days","q3_valid_days","q4_valid_days","year_0_q1_percent_one_day","year_0_q2_percent_one_day","year_0_q3_percent_one_day","year_0_q4_percent_one_day","year_1_q1_percent_one_day","year_1_q2_percent_one_day","year_1_q3_percent_one_day","year_1_q4_percent_one_day","year_2_q1_percent_one_day","year_2_q2_percent_one_day","year_2_q3_percent_one_day","year_2_q4_percent_one_day","q1_min_value","q2_min_value","q3_min_value","q4_min_value","q1_max_value","q2_max_value","q3_max_value","q4_max_value","year_0_first_max","year_0_second_max","year_0_third_max","year_0_fourth_max","year_0_fifth_max","year_0_sixth_max","year_0_seventh_max","year_0_eighth_max","year_1_first_max","year_1_second_max","year_1_third_max","year_1_fourth_max","year_1_fifth_max","year_1_sixth_max","year_1_seventh_max","year_1_eighth_max","year_2_first_max","year_2_second_max","year_2_third_max","year_2_fourth_max","year_2_fifth_max","year_2_sixth_max","year_2_seventh_max","year_2_eighth_max","design_value","dv_validity_indicator","pollutant_standard","primary_standard_level","comparison_scale","statistic_name","parameter_name","unit_code","units_of_measure","year_0_high_sub","year_0_low_sub","year_1_high_sub","year_1_low_sub","year_2_high_sub","year_2_low_sub","all_12_qtrs_gt_50","all_12_qtrs_gt_75","all_4_qtrs_gt_200_days","select_date"
9756,5,20,,"32","003","0561","42602",2016,36.163962,-115.11393,"2501 SUNRISE AVENUE","Las Vegas","Clark","Sunrise Acres","CAMS0561","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,288,2,32.8694444444444,50.4,"Y",347,4,33.1616714697406,52.3,"Y",259,2,31.6791505791506,50.4,"S",91,70,68,59,84,79,92,92,61,46,73,79,236,195,233,230,1,0.91,0.96,0.77,0.99,0.98,1,1,0.93,1,0.89,0.98,7.5,2.7,3,-0.9,52.9,56.5,58.1,57.9,57.3,52.2,51.5,51,50.4,50.4,50.1,49.9,58.1,57.9,57,54.2,53.1,52.9,52.3,52.3,56.5,52.3,52.3,52.3,51.3,50.8,50.4,50.1,51,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",57.9,,52.3,52.3,56.5,,"Y","Y","N",2015-12-31 23:00:00
9756,5,20,,"32","003","0561","42602",2017,36.163962,-115.11393,"2501 SUNRISE AVENUE","Las Vegas","Clark","Sunrise Acres","CAMS0561","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,356,4,36.8426966292135,57.6,"Y",288,2,32.8694444444444,50.4,"Y",347,4,33.1616714697406,52.3,"Y",87,88,90,91,91,70,68,59,84,79,92,92,262,237,250,242,1,1,1,1,1,0.91,0.96,0.77,0.99,0.98,1,1,6.8,2.8,3,-0.9,52.9,60.6,58.1,64.7,64.7,62.4,60.6,60.3,60,58.3,58,57.6,57.3,52.2,51.5,51,50.4,50.4,50.1,49.9,58.1,57.9,57,54.2,53.1,52.9,52.3,52.3,53,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",57.6,57.6,64.7,,52.3,52.3,"Y","Y","Y",2016-12-31 23:00:00
9756,5,20,,"32","003","0561","42602",2018,36.163962,-115.11393,"2501 SUNRISE AVENUE","Las Vegas","Clark","Sunrise Acres","CAMS0561","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,353,4,35.699433427762,55.3,"Y",356,4,36.8426966292135,57.6,"Y",288,2,32.8694444444444,50.4,"Y",89,86,87,91,87,88,90,91,91,70,68,59,267,244,245,241,1,0.98,0.97,1,1,1,1,1,1,0.91,0.96,0.77,5.9,4.9,3,-0.9,68.8,60.6,60.7,64.7,68.8,60.7,59.9,57.3,56.9,56.4,56.1,55.3,64.7,62.4,60.6,60.3,60,58.3,58,57.6,57.3,52.2,51.5,51,50.4,50.4,50.1,49.9,54,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",55.3,55.3,57.6,57.6,64.7,,"Y","Y","Y",2017-12-31 23:00:00
9756,5,20,,"32","003","0561","42602",2019,36.163962,-115.11393,"2501 SUNRISE AVENUE","Las Vegas","Clark","Sunrise Acres","CAMS0561","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,363,4,33.7101928374656,52.5,"Y",353,4,35.699433427762,55.3,"Y",356,4,36.8426966292135,57.6,"Y",90,91,92,90,89,86,87,91,87,88,90,91,266,265,269,272,1,1,1,1,1,0.98,0.97,1,1,1,1,1,5.9,4.3,7.7,10.4,68.8,60.6,60.7,64.7,64.4,58.8,56.4,56.1,54.1,53.8,53.3,52.5,68.8,60.7,59.9,57.3,56.9,56.4,56.1,55.3,64.7,62.4,60.6,60.3,60,58.3,58,57.6,55,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",52.5,52.5,55.3,55.3,57.6,57.6,"Y","Y","Y",2018-12-31 23:00:00
9756,5,20,,"32","003","0561","42602",2020,36.163962,-115.11393,"2501 SUNRISE AVENUE","Las Vegas","Clark","Sunrise Acres","CAMS0561","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,360,4,34.6619444444444,54.1,"Y",363,4,33.7101928374656,52.5,"Y",353,4,35.699433427762,55.3,"Y",91,89,89,91,90,91,92,90,89,86,87,91,270,266,268,272,1,1,1,1,1,1,1,1,1,0.98,0.97,1,5.9,3.9,7.7,7.5,68.8,56.9,60.7,64.4,63.9,57.2,56.5,55.2,54.6,54.4,54.4,54.1,64.4,58.8,56.4,56.1,54.1,53.8,53.3,52.5,68.8,60.7,59.9,57.3,56.9,56.4,56.1,55.3,54,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",54.1,54.1,52.5,52.5,55.3,55.3,"Y","Y","Y",2019-12-31 23:00:00
9756,5,20,,"32","003","0561","42602",2021,36.163962,-115.11393,"2501 SUNRISE AVENUE","Las Vegas","Clark","Sunrise Acres","CAMS0561","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,363,4,32.0330578512397,50.1,"Y",360,4,34.6619444444444,54.1,"Y",363,4,33.7101928374656,52.5,"Y",90,90,92,91,91,89,89,91,90,91,92,90,271,270,273,272,1,1,1,1,1,1,1,1,1,1,1,1,7.1,3.9,6.9,7.5,54.4,54.1,58.8,64.4,52.4,51.8,51.5,51.4,50.7,50.5,50.4,50.1,63.9,57.2,56.5,55.2,54.6,54.4,54.4,54.1,64.4,58.8,56.4,56.1,54.1,53.8,53.3,52.5,52,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",50.1,50.1,54.1,54.1,52.5,52.5,"Y","Y","Y",2020-12-31 23:00:00
9756,5,20,,"32","003","0561","42602",2022,36.163962,-115.11393,"2501 SUNRISE AVENUE","Las Vegas","Clark","Sunrise Acres","CAMS0561","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,362,4,30.6196132596685,46.2,"Y",363,4,32.0330578512397,50.1,"Y",360,4,34.6619444444444,54.1,"Y",89,90,91,92,90,90,92,91,91,89,89,91,270,269,272,274,1,1,1,1,1,1,1,1,1,1,1,1,4.5,3.6,6.5,5.2,54.4,51.5,54.6,63.9,49.6,47.9,47.2,47.2,47.2,46.8,46.5,46.2,52.4,51.8,51.5,51.4,50.7,50.5,50.4,50.1,63.9,57.2,56.5,55.2,54.6,54.4,54.4,54.1,50,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",46.2,46.2,50.1,50.1,54.1,54.1,"Y","Y","Y",2021-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2015,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,138,1,36.9297101449275,56.4,"Y",,,,,,,,,,,,,51,87,,,,,,,,,,,,,,,0.62,1,,,,,,,,,,,19.8,8,,,56.4,71.1,71.1,57,56.4,56.4,54,53.6,51,50.6,,,,,,,,,,,,,,,,,56,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2014-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2016,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,360,4,41.1169444444444,58.1,"Y",138,1,36.9297101449275,56.4,"Y",,,,,,91,91,91,87,,,51,87,,,,,,,,,1,1,1,1,,,0.62,1,,,,,12.9,11.3,19.8,8,58.1,55.1,61.9,71.1,67.7,61.9,59.6,59.4,58.9,58.6,58.6,58.1,71.1,57,56.4,56.4,54,53.6,51,50.6,,,,,,,,,57,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",58.1,58.1,,,,,"N","N","N",2015-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2017,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,360,4,42.7594444444444,60.8,"Y",360,4,41.1169444444444,58.1,"Y",138,1,36.9297101449275,56.4,"Y",88,88,92,92,91,91,91,87,,,51,87,,,234,266,1,1,1,1,1,1,1,1,,,0.62,1,12.9,11.3,19.8,8,62.4,57.3,63.7,71.1,65,63.7,62.6,62.4,62,61.9,61.1,60.8,67.7,61.9,59.6,59.4,58.9,58.6,58.6,58.1,71.1,57,56.4,56.4,54,53.6,51,50.6,58,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",60.8,60.8,58.1,58.1,,,"N","N","N",2016-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2018,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,362,4,42.1234806629834,58.6,"Y",360,4,42.7594444444444,60.8,"Y",360,4,41.1169444444444,58.1,"Y",90,91,90,91,88,88,92,92,91,91,91,87,269,270,273,270,1,1,0.99,1,1,1,1,1,1,1,1,1,12.9,11.3,22,10.9,62.4,65,68.5,67.7,68.5,65,62.3,61.2,59,59,59,58.6,65,63.7,62.6,62.4,62,61.9,61.1,60.8,67.7,61.9,59.6,59.4,58.9,58.6,58.6,58.1,59,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",58.6,58.6,60.8,60.8,58.1,58.1,"Y","Y","Y",2017-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2019,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,363,4,38.997520661157,58.3,"Y",362,4,42.1234806629834,58.6,"Y",360,4,42.7594444444444,60.8,"Y",90,91,92,90,90,91,90,91,88,88,92,92,268,270,274,273,1,1,1,1,1,1,0.99,1,1,1,1,1,2,7.1,18.7,11,62.4,65,68.5,65,61.7,60.3,60.3,59.6,59.2,58.6,58.5,58.3,68.5,65,62.3,61.2,59,59,59,58.6,65,63.7,62.6,62.4,62,61.9,61.1,60.8,59,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",58.3,58.3,58.6,58.6,60.8,60.8,"Y","Y","Y",2018-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2020,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,361,4,37.3240997229917,57.3,"Y",363,4,38.997520661157,58.3,"Y",362,4,42.1234806629834,58.6,"Y",89,90,90,92,90,91,92,90,90,91,90,91,269,272,272,273,1,1,1,1,1,1,1,1,1,1,0.99,1,2,7.1,18.7,11.8,62.3,65,68.5,61.9,61.9,61.9,61.2,60.8,60.2,59.6,58.4,57.3,61.7,60.3,60.3,59.6,59.2,58.6,58.5,58.3,68.5,65,62.3,61.2,59,59,59,58.6,58,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",57.3,57.3,58.3,58.3,58.6,58.6,"Y","Y","Y",2019-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2021,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,361,4,36.5213296398892,52.7,"Y",361,4,37.3240997229917,57.3,"Y",363,4,38.997520661157,58.3,"Y",88,90,92,91,89,90,90,92,90,91,92,90,267,271,274,273,1,1,1,1,1,1,1,1,1,1,1,1,2,7.1,18.7,11.8,61.9,59.6,58.5,61.9,57.9,57.5,55.1,54.1,53.5,53.5,53.4,52.7,61.9,61.9,61.2,60.8,60.2,59.6,58.4,57.3,61.7,60.3,60.3,59.6,59.2,58.6,58.5,58.3,56,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",52.7,52.7,57.3,57.3,58.3,58.3,"Y","Y","Y",2020-12-31 23:00:00
100213,5,20,,"32","003","1501","42602",2022,36.1397070008989,-115.175654,"2755 South Rancho Drive","Las Vegas","Clark","Rancho & Teddy","CAMS 1501","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,363,4,35.4041322314049,49.2,"Y",361,4,36.5213296398892,52.7,"Y",361,4,37.3240997229917,57.3,"Y",90,89,92,92,88,90,92,91,89,90,90,92,267,269,274,275,1,1,1,1,1,1,1,1,1,1,1,1,6.4,11.4,19.5,11.8,61.9,52.2,58.4,61.9,53.1,52.5,51.7,51.1,50.9,50.8,50.1,49.2,57.9,57.5,55.1,54.1,53.5,53.5,53.4,52.7,61.9,61.9,61.2,60.8,60.2,59.6,58.4,57.3,53,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",49.2,49.2,52.7,52.7,57.3,57.3,"Y","Y","Y",2021-12-31 23:00:00
101926,5,20,,"32","003","1502","42602",2016,36.174365,-115.13977,"500 N. Casino Center Boulevard","Las Vegas","Clark","Casino Center","CAMS 1502","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,180,2,41.1516666666667,59.4,"Y",,,,,,,,,,,,,90,90,,,,,,,,,,,,,,,1,1,,,,,,,,,,,21.2,11.1,,,60,58.5,60,59.6,59.6,59.4,58.5,58.4,58.1,57.2,,,,,,,,,,,,,,,,,59,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2015-12-31 23:00:00
101926,5,20,,"32","003","1502","42602",2017,36.174365,-115.13977,"500 N. Casino Center Boulevard","Las Vegas","Clark","Casino Center","CAMS 1502","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,355,4,39.2614084507042,58.6,"Y",180,2,41.1516666666667,59.4,"Y",,,,,,80,91,92,92,,,90,90,,,,,,,,,1,1,1,1,,,1,1,,,,,14.7,10.8,13.7,11.1,55.9,59.9,60,64.1,64.1,62.2,59.9,59.8,59.2,59.1,59,58.6,60,59.6,59.6,59.4,58.5,58.4,58.1,57.2,,,,,,,,,59,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",58.6,58.6,,,,,"N","N","N",2016-12-31 23:00:00
101926,5,20,,"32","003","1502","42602",2018,36.174365,-115.13977,"500 N. Casino Center Boulevard","Las Vegas","Clark","Casino Center","CAMS 1502","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,359,4,39.5799442896936,56.4,"Y",355,4,39.2614084507042,58.6,"Y",180,2,41.1516666666667,59.4,"Y",90,91,91,87,80,91,92,92,,,90,90,,,273,269,1,1,1,0.98,1,1,1,1,,,1,1,9,10.8,13.7,11.1,64.7,59.9,69.3,64.1,69.3,69.2,64.7,63.2,59.7,59.3,58.5,56.4,64.1,62.2,59.9,59.8,59.2,59.1,59,58.6,60,59.6,59.6,59.4,58.5,58.4,58.1,57.2,58,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",56.4,56.4,58.6,58.6,,,"N","N","N",2017-12-31 23:00:00
101926,5,20,,"32","003","1502","42602",2019,36.174365,-115.13977,"500 N. Casino Center Boulevard","Las Vegas","Clark","Casino Center","CAMS 1502","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,357,4,36.8929971988795,53.4,"Y",359,4,39.5799442896936,56.4,"Y",355,4,39.2614084507042,58.6,"Y",90,90,91,86,90,91,91,87,80,91,92,92,260,272,274,265,1,1,1,0.98,1,1,1,0.98,1,1,1,1,9,9.2,13.7,14.1,64.7,59.9,69.3,64.3,64.3,61.3,56.7,56.1,54.7,54.5,53.6,53.4,69.3,69.2,64.7,63.2,59.7,59.3,58.5,56.4,64.1,62.2,59.9,59.8,59.2,59.1,59,58.6,56,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",53.4,53.4,56.4,56.4,58.6,58.6,"Y","Y","Y",2018-12-31 23:00:00
101926,5,20,,"32","003","1502","42602",2020,36.174365,-115.13977,"500 N. Casino Center Boulevard","Las Vegas","Clark","Casino Center","CAMS 1502","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,358,4,36.8603351955307,54.6,"Y",357,4,36.8929971988795,53.4,"Y",359,4,39.5799442896936,56.4,"Y",88,89,91,90,90,90,91,86,90,91,91,87,268,270,273,263,1,1,1,1,1,1,1,0.98,1,1,1,0.98,9,9.2,18.3,15.4,64.7,56.4,69.3,64.3,61.3,56.9,56.4,56.1,55.8,54.9,54.9,54.6,64.3,61.3,56.7,56.1,54.7,54.5,53.6,53.4,69.3,69.2,64.7,63.2,59.7,59.3,58.5,56.4,55,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",54.6,54.6,53.4,53.4,56.4,56.4,"Y","Y","Y",2019-12-31 23:00:00
101926,5,20,,"32","003","1502","42602",2021,36.174365,-115.13977,"500 N. Casino Center Boulevard","Las Vegas","Clark","Casino Center","CAMS 1502","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,360,4,34.2580555555556,50.3,"Y",358,4,36.8603351955307,54.6,"Y",357,4,36.8929971988795,53.4,"Y",90,89,90,91,88,89,91,90,90,90,91,86,268,268,272,267,1,1,1,1,1,1,1,1,1,1,1,0.98,7.5,7.2,11.8,10.4,52.1,87.4,61.3,64.3,87.4,58.1,54.5,53.7,52.1,52,50.4,50.3,61.3,56.9,56.4,56.1,55.8,54.9,54.9,54.6,64.3,61.3,56.7,56.1,54.7,54.5,53.6,53.4,53,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",50.3,50.3,54.6,54.6,53.4,53.4,"Y","Y","Y",2020-12-31 23:00:00
101926,5,20,,"32","003","1502","42602",2022,36.174365,-115.13977,"500 N. Casino Center Boulevard","Las Vegas","Clark","Casino Center","CAMS 1502","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,353,4,34.0150141643059,50.1,"Y",360,4,34.2580555555556,50.3,"Y",358,4,36.8603351955307,54.6,"Y",90,88,86,89,90,89,90,91,88,89,91,90,268,266,267,270,1,1,1,0.99,1,1,1,1,1,1,1,1,7.5,7.2,11.8,8.2,52.1,87.4,76.3,61.3,76.3,71.4,57.6,53.8,51.7,50.7,50.6,50.1,87.4,58.1,54.5,53.7,52.1,52,50.4,50.3,61.3,56.9,56.4,56.1,55.8,54.9,54.9,54.6,52,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",50.1,50.1,50.3,50.3,54.6,54.6,"Y","Y","Y",2021-12-31 23:00:00
9773,5,20,,"32","003","2002","42602",2013,36.1912510008995,-115.122953,"1301B EAST TONOPAH","North Las Vegas","Clark","JD Smith","CAMS2002","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,308,3,32.2185064935065,53.8,"S",351,4,33.4538461538462,59.4,"S",333,4,29.9861861861862,48.1,"U",90,91,79,48,87,91,84,89,89,84,78,82,266,266,241,219,1,1,0.97,0.79,0.99,1,0.93,0.99,1,0.93,0.91,0.91,2.3,0,1.6,4.7,54.9,60.9,69,67.8,60.9,58.1,56.1,55,54.6,54.5,53.8,53.3,67.8,64.4,64.4,60.9,60.1,59.8,59.5,59.4,69,54.9,51.1,48.9,48.5,48.3,48.1,47.3,54,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",67.8,,59.4,59.4,48.1,48.1,"Y","Y","Y",2012-12-31 23:00:00
9773,5,20,,"32","003","2002","42602",2014,36.1912510008995,-115.122953,"1301B EAST TONOPAH","North Las Vegas","Clark","JD Smith","CAMS2002","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,240,1,30.1416666666667,51,"S",308,3,32.2185064935065,53.8,"S",351,4,33.4538461538462,59.4,"S",52,45,52,91,90,91,79,48,87,91,84,89,229,227,215,228,0.99,1,0.83,1,1,1,0.97,0.79,0.99,1,0.93,0.99,2.3,1.3,1.6,4.7,54.3,60.9,64.4,67.8,58.9,52,52,51,51,50.3,49.1,48.5,60.9,58.1,56.1,55,54.6,54.5,53.8,53.3,67.8,64.4,64.4,60.9,60.1,59.8,59.5,59.4,55,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",64.4,,67.8,,59.4,59.4,"Y","Y","Y",2013-12-31 23:00:00
9773,5,20,,"32","003","2002","42602",2015,36.1912510008995,-115.122953,"1301B EAST TONOPAH","North Las Vegas","Clark","JD Smith","CAMS2002","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,318,4,31.7405660377358,53,"Y",240,1,30.1416666666667,51,"S",308,3,32.2185064935065,53.8,"S",76,70,87,85,52,45,52,91,90,91,79,48,218,206,218,224,0.99,0.82,1,0.97,0.99,1,0.83,1,1,1,0.97,0.79,5.5,1.9,1.6,2.6,53.1,60.9,59.5,56.1,59.5,55,53.8,53.4,53.2,53.1,53,52.8,58.9,52,52,51,51,50.3,49.1,48.5,60.9,58.1,56.1,55,54.6,54.5,53.8,53.3,53,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",53,53,60.9,,56.1,,"Y","Y","Y",2014-12-31 23:00:00
9773,5,20,,"32","003","2002","42602",2016,36.1912510008995,-115.122953,"1301B EAST TONOPAH","North Las Vegas","Clark","JD Smith","CAMS2002","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,361,4,34.3315789473684,53.9,"Y",318,4,31.7405660377358,53,"Y",240,1,30.1416666666667,51,"S",90,91,92,88,76,70,87,85,52,45,52,91,218,206,231,264,1,1,1,0.97,0.99,0.82,1,0.97,0.99,1,0.83,1,5.5,1.9,5.2,2.6,53.1,58.9,60.5,59.2,60.5,59.2,57.3,56,54.8,54.4,54,53.9,59.5,55,53.8,53.4,53.2,53.1,53,52.8,58.9,52,52,51,51,50.3,49.1,48.5,53,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",53.9,53.9,53,53,60.5,,"Y","Y","Y",2015-12-31 23:00:00
9773,5,20,,"32","003","2002","42602",2017,36.1912510008995,-115.122953,"1301B EAST TONOPAH","North Las Vegas","Clark","JD Smith","CAMS2002","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,355,4,35.4740845070422,56.6,"Y",361,4,34.3315789473684,53.9,"Y",318,4,31.7405660377358,53,"Y",88,87,90,90,90,91,92,88,76,70,87,85,254,248,269,263,1,1,1,1,1,1,1,0.97,0.99,0.82,1,0.97,6,3.9,5.2,2.6,55.4,58,60.5,63.1,63.1,61.7,60.5,60.4,58,57.3,57.1,56.6,60.5,59.2,57.3,56,54.8,54.4,54,53.9,59.5,55,53.8,53.4,53.2,53.1,53,52.8,55,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",56.6,56.6,53.9,53.9,53,53,"Y","Y","Y",2016-12-31 23:00:00
9773,5,20,,"32","003","2002","42602",2018,36.1912510008995,-115.122953,"1301B EAST TONOPAH","North Las Vegas","Clark","JD Smith","CAMS2002","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,,,,,,355,4,35.4740845070422,56.6,"Y",361,4,34.3315789473684,53.9,"Y",,,,,88,87,90,90,90,91,92,88,,,,,,,,,1,1,1,1,1,1,1,0.97,6,5.3,7.3,6.4,55.4,58,60.5,63.1,,,,,,,,,63.1,61.7,60.5,60.4,58,57.3,57.1,56.6,60.5,59.2,57.3,56,54.8,54.4,54,53.9,55,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,56.6,56.6,53.9,53.9,"N","N","N",2017-12-31 23:00:00
9773,5,20,,"32","003","2002","42602",2019,36.1912510008995,-115.122953,"1301B EAST TONOPAH","North Las Vegas","Clark","JD Smith","CAMS2002","Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,,,,,,,,,,,355,4,35.4740845070422,56.6,"Y",,,,,,,,,88,87,90,90,,,,,,,,,,,,,1,1,1,1,6,5.3,8,10.5,55.4,58,54.2,63.1,,,,,,,,,,,,,,,,,63.1,61.7,60.5,60.4,58,57.3,57.1,56.6,57,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,56.6,56.6,"N","N","N",2018-12-31 23:00:00
104722,5,20,,"32","003","2003","42602",2021,36.214465,-115.091437,"3075 N Walnut Rd, Las Vegas, NV","Not in a city","Clark","Walnut Community Center",,"Las Vegas, NV","Las Vegas-Henderson-Paradise, NV","Nevada",,213,2,29.1863849765258,46.3,"Y",,,,,,,,,,,,30,91,92,,,,,,,,,,,,,,0.33,1,1,,,,,,,,,,7.7,6.1,8.6,,46.3,51.1,48,51.1,48,47.6,47.1,46.3,45.5,45,44.7,,,,,,,,,,,,,,,,,46,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2020-12-31 23:00:00
